episode,loss,policy_loss,value_loss
100,25.265891551971436,2.2719450891017914,91.9757833480835
101,42.88762032985687,2.2787327468395233,162.4355525970459
102,23.445835053920746,2.226695865392685,84.8765572309494
103,35.815661787986755,1.8366503715515137,135.91604578495026
104,16.46415388584137,2.3878281116485596,56.305302143096924
105,39.98007011413574,2.077091783285141,151.6119155883789
106,23.86765742301941,2.5093765258789062,85.43312358856201
107,29.350762367248535,2.337455093860626,108.05322742462158
108,12.564289689064026,2.029957205057144,42.137330770492554
109,25.86748433113098,2.0835929811000824,95.13556337356567
110,39.24804973602295,1.9021137356758118,149.3837432861328
111,20.620934307575226,1.9273813962936401,74.77421236038208
112,21.902019739151,2.0266883075237274,79.50132727622986
113,10.553786993026733,2.38533216714859,32.673818588256836
114,15.559386610984802,2.0687090158462524,53.962710201740265
115,20.67754727602005,1.7315448969602585,75.78400874137878
116,20.363945484161377,2.25765323638916,72.42516934871674
117,12.70978045463562,1.9460163414478302,43.05505681037903
118,20.894333839416504,1.9647926092147827,75.71816539764404
119,21.721940994262695,2.399513602256775,77.28970861434937
120,23.579112887382507,2.1843052804470062,85.57923185825348
121,31.51154589653015,2.2047038078308105,117.22736954689026
122,16.175699472427368,1.9762000441551208,56.79799681901932
123,19.698606967926025,1.9202804267406464,71.1133041381836
124,31.56273376941681,2.135391652584076,117.70936393737793
125,17.428534507751465,2.4744911193847656,59.816171646118164
126,14.63444471359253,2.238123595714569,49.58528470993042
127,13.376718759536743,1.9290383160114288,45.79072189331055
128,12.409852623939514,2.2324548959732056,40.70959052443504
129,6.727568209171295,1.975639969110489,19.007713198661804
130,25.293907165527344,2.6418631076812744,90.60817623138428
131,6.869263768196106,2.1013619899749756,19.0716073513031
132,19.389550268650055,2.322353184223175,68.26878768205643
133,19.517329692840576,1.8791170120239258,70.5528473854065
134,13.630714535713196,2.21414914727211,45.66626191139221
135,24.44140315055847,2.1153040528297424,89.3043942451477
136,15.32756245136261,2.2313737273216248,52.38475513458252
137,16.070876359939575,2.205645442008972,55.46092069149017
138,16.30216932296753,2.544724464416504,55.02977776527405
139,11.457250714302063,2.037389397621155,37.679444909095764
140,21.170554995536804,2.223385214805603,75.78867769241333
141,15.804623246192932,2.1491910219192505,54.62172958254814
142,17.5141384601593,2.141136020421982,61.49201011657715
143,16.251107931137085,2.134731650352478,56.46550416946411
144,20.208739399909973,2.0531455278396606,72.62237548828125
145,14.15642237663269,2.078129917383194,48.31316947937012
146,20.051409244537354,2.4342564940452576,70.46861219406128
147,12.205273151397705,2.072598099708557,40.530699014663696
148,8.661417245864868,2.129071354866028,26.12938356399536
149,17.00338363647461,1.9435882568359375,60.23918271064758
150,6.470762133598328,2.160483181476593,17.241115391254425
151,18.317830801010132,1.7695003151893616,66.19332265853882
152,11.36235761642456,1.9633900225162506,37.59586989879608
153,7.2222373485565186,2.2940019369125366,19.712941586971283
154,21.542622804641724,2.1925158202648163,77.40042614936829
155,16.29322326183319,2.230006843805313,56.25286531448364
156,14.873046636581421,2.13163885474205,50.96563059091568
157,14.394890069961548,2.2858096957206726,48.436320424079895
158,11.146247625350952,2.298558473587036,35.390757501125336
159,18.39842391014099,2.2177502512931824,64.72269535064697
160,10.754268765449524,2.0710968375205994,34.73268747329712
161,11.990535497665405,1.987712174654007,40.011293172836304
162,3.8116403818130493,2.245288074016571,6.265409529209137
163,9.42789602279663,2.0730505287647247,29.419382095336914
164,14.80821418762207,2.0996927618980408,50.83408546447754
165,17.033292174339294,2.110920935869217,59.689486503601074
166,9.595974206924438,2.1290538609027863,29.8676815032959
167,11.524854838848114,1.8179534375667572,38.827606558799744
168,3.9330544471740723,2.0245929956436157,7.633845761418343
169,8.758553981781006,1.9319155812263489,27.30655312538147
170,10.80505907535553,2.3727259933948517,33.72933304309845
171,3.991133749485016,2.2085216641426086,7.1304484605789185
172,7.427146792411804,2.1453441381454468,21.127209901809692
173,9.60862410068512,1.7563565075397491,31.409068822860718
174,12.387943983078003,2.035621404647827,41.40929079055786
175,12.686717748641968,2.1211057901382446,42.26244807243347
176,3.9487157464027405,1.9678968489170074,7.923275589942932
177,7.505131959915161,2.327127158641815,20.712019205093384
178,11.387646317481995,1.5647836327552795,39.29145109653473
179,13.502447724342346,1.9953694641590118,46.02831333875656
180,10.73744523525238,2.0230184495449066,34.857707381248474
181,10.535922229290009,1.9149556457996368,34.48386573791504
182,15.016777455806732,2.1604866981506348,51.42516231536865
183,8.240451335906982,1.781184732913971,25.837066918611526
184,11.276679277420044,2.299462854862213,35.908865094184875
185,6.056113958358765,1.9124982953071594,16.574461936950684
186,9.095732808113098,2.0296013951301575,28.264525055885315
187,11.669915556907654,2.033555179834366,38.545441687107086
188,6.03001868724823,2.0711859464645386,15.835331082344055
189,13.980528354644775,2.080899327993393,47.59851670265198
190,10.985788106918335,2.020515024662018,35.86109161376953
191,8.424302339553833,2.1145887672901154,25.23885416984558
192,8.395839214324951,1.9799580574035645,25.663524627685547
193,13.282179117202759,2.2277594804763794,44.21767807006836
194,6.277663886547089,1.91432723402977,17.453347325325012
195,9.790379285812378,2.2764353156089783,30.05577516555786
196,9.865508317947388,2.1657273173332214,30.799123287200928
197,5.203400731086731,2.285333037376404,11.672271013259888
198,4.844254493713379,2.051902800798416,11.169406175613403
199,7.495038270950317,2.0483628809452057,21.786701500415802
