episode,loss,policy_loss,value_loss
58,7.0416083335876465,1.850740134716034,20.76347255706787
59,5.251804709434509,1.6178428530693054,14.535847187042236
60,5.214487075805664,1.5052931010723114,14.836775422096252
61,4.975383639335632,1.7481492161750793,12.908937454223633
62,5.163097143173218,1.533112645149231,14.519937992095947
63,4.059279799461365,1.5643744766712189,9.979620814323425
64,4.302833914756775,1.665453553199768,10.549521267414093
65,4.4534750282764435,1.442619726061821,12.0434210896492
66,5.551591873168945,1.6197519898414612,15.727359652519226
67,4.61760014295578,1.632871925830841,11.938912630081177
68,4.494710385799408,1.76961088180542,10.900397896766663
69,3.2690261602401733,1.5437504649162292,6.901102900505066
70,3.614522933959961,1.3192070424556732,9.181263744831085
71,4.444987416267395,1.7744134962558746,10.68229591846466
72,3.8657422065734863,1.5359246134757996,9.319270610809326
73,2.6088895201683044,1.6871685087680817,3.6868842244148254
74,4.788484990596771,1.8261518478393555,11.849331974983215
75,3.3968201279640198,1.6627697050571442,6.936201810836792
76,3.607474684715271,1.7334865629673004,7.495952010154724
77,4.885006427764893,2.039139539003372,11.38346803188324
78,2.372303545475006,1.6440676748752594,2.9129434525966644
79,10.536851286888123,1.5032964646816254,36.1342191696167
80,9.104487538337708,1.681458741426468,29.69211483001709
81,4.866130232810974,2.0589465498924255,11.228734493255615
82,7.930790603160858,1.6577211022377014,25.09227752685547
83,6.469270318746567,1.572243183851242,19.588108599185944
84,4.02992045879364,1.8546057343482971,8.701258659362793
85,5.720340847969055,1.5919098258018494,16.513723969459534
86,5.525406002998352,1.669547826051712,15.42343282699585
87,4.116944134235382,1.5692944526672363,10.190598726272583
88,4.875677645206451,1.4162301421165466,13.837790161371231
89,8.306910514831543,1.6453427970409393,26.646270751953125
90,4.4566603899002075,1.481084793806076,11.902302861213684
91,10.302940368652344,2.144696295261383,32.63297629356384
92,5.975529670715332,1.857739269733429,16.471161991357803
93,6.341696619987488,1.7052783966064453,18.54567265510559
94,6.9508814215660095,1.940476804971695,20.041618406772614
95,10.848914563655853,1.4612762480974197,37.55055248737335
96,13.368479013442993,1.815905123949051,46.21029496192932
97,4.783648192882538,1.4537243247032166,13.319695115089417
98,13.062232732772827,1.7398396730422974,45.289573669433594
99,11.515197992324829,1.8174092471599579,38.79115533828735
100,4.949188709259033,1.7600952982902527,12.756373554468155
101,10.957470655441284,1.93098846077919,36.10592746734619
102,8.34792935848236,1.8508912920951843,25.988152265548706
103,7.953341841697693,1.701890766620636,25.005804002285004
104,9.766796350479126,1.8977893590927124,31.476028203964233
105,5.385057806968689,1.5525489747524261,15.33003544807434
106,10.38926911354065,1.7401487827301025,34.596481800079346
107,10.291069746017456,2.14844286441803,32.570507287979126
108,3.83513081073761,1.5494700223207474,9.142642974853516
109,7.999982416629791,1.5927533656358719,25.628916025161743
110,5.921245694160461,2.026161879301071,15.580334782600403
111,10.09833139181137,1.9013309180736542,32.788002371788025
112,13.810534715652466,1.8110827207565308,47.997809410095215
113,11.82999587059021,1.7245676517486572,40.421714305877686
114,8.033324241638184,1.4469901621341705,26.3453369140625
115,8.960818469524384,1.7737202048301697,28.748392701148987
116,9.536745548248291,1.6510359942913055,31.542837858200073
117,14.320136964321136,1.9894376993179321,49.32279634475708
118,9.834474742412567,1.7609308660030365,32.294174671173096
119,14.454594850540161,1.865172952413559,50.35768795013428
120,14.356033205986023,1.9986127316951752,49.42968261241913
121,7.842978596687317,1.561682254076004,25.125185012817383
122,16.223273992538452,1.972983717918396,57.00116300582886
123,7.415136992931366,1.5103069245815277,23.61932063102722
124,4.907358288764954,1.5505334436893463,13.427299797534943
125,6.107373595237732,1.65201798081398,17.82142198085785
126,9.166071772575378,1.6974586844444275,29.874452352523804
127,10.880113124847412,1.5976354777812958,37.129911214113235
128,12.463382005691528,2.0855487287044525,41.51133346557617
129,9.817615985870361,1.8367059826850891,31.923639938235283
130,15.828073978424072,1.8600118160247803,55.872249603271484
131,11.457472920417786,1.4677082896232605,39.95905828475952
132,10.18738603591919,1.6536047458648682,34.13512468338013
133,6.7553805112838745,1.8580832481384277,19.589189052581787
134,16.657413482666016,1.9020398259162903,59.02149486541748
135,11.795774102210999,1.307530254125595,41.952974796295166
136,9.220358312129974,1.732308715581894,29.95219850540161
137,4.262820541858673,1.661713182926178,10.404429376125336
138,11.657334446907043,1.8630186319351196,39.177263259887695
139,7.5728331208229065,1.7833623588085175,23.157883405685425
140,9.723250389099121,1.9037754237651825,31.277900457382202
141,6.376555383205414,1.6964426636695862,18.720450580120087
142,9.559163838624954,1.6477914154529572,31.64548960328102
143,6.502340197563171,1.4401718080043793,20.248673915863037
144,13.628862738609314,2.016387552022934,46.44990062713623
145,10.051927208900452,1.8408681452274323,32.84423613548279
146,8.256020367145538,1.8346783816814423,25.685368239879608
147,10.11153507232666,1.6939170956611633,33.67047166824341
148,8.474460422992706,1.8194656670093536,26.61997890472412
149,7.925243645906448,1.653216540813446,25.088108509778976
150,9.40327763557434,1.5526752471923828,31.402409076690674
151,9.17107367515564,1.9975604712963104,28.694053649902344
152,10.976974725723267,1.836329996585846,36.5625786781311
153,7.306137919425964,1.713533639907837,22.37041735649109
154,8.11279296875,2.0330370664596558,24.319023370742798
155,3.316370368003845,1.282330483198166,8.136159658432007
156,11.022538900375366,1.3589116334915161,38.65450942516327
157,6.535554647445679,1.6413661539554596,19.57675337791443
158,10.453743994235992,1.9344857931137085,34.07703357934952
159,5.138780951499939,1.5934996604919434,14.181125164031982
160,5.501920461654663,1.5341940820217133,15.870905876159668
161,8.45111870765686,1.832447111606598,26.47468638420105
162,11.174342036247253,1.9172559976577759,37.02834510803223
163,7.207863807678223,1.687352865934372,22.082043170928955
164,6.566680371761322,1.610102891921997,19.826310336589813
165,7.183088898658752,1.6504148840904236,22.130696296691895
166,8.20654672384262,1.8488713502883911,25.430702209472656
167,7.1343914270401,1.8031331300735474,21.325032830238342
168,8.470821678638458,1.8295660018920898,26.56502264738083
169,9.110423296689987,1.8697937428951263,28.962517738342285
170,5.042537569999695,1.6498520970344543,13.57074248790741
171,5.953041255474091,1.7013671100139618,17.006696462631226
172,6.4238792061805725,1.5579826831817627,19.463586747646332
173,12.570879936218262,1.733364462852478,43.35006332397461
174,6.0294225215911865,1.5908742249011993,17.754193782806396
175,3.665110468864441,1.5850277841091156,8.320330530405045
176,5.836680918931961,1.3480980098247528,17.9543319940567
177,6.56459566950798,1.6017574071884155,19.85135304927826
178,12.502307415008545,1.6998099982738495,43.20998954772949
179,6.265991032123566,1.8046271800994873,17.8454549908638
180,8.615447759628296,1.8694714903831482,26.983905792236328
181,6.399657070636749,1.7916649878025055,18.431968301534653
182,7.849652886390686,1.7323723435401917,24.4691219329834
183,9.26334822177887,1.8598307371139526,29.614069938659668
184,5.904559969902039,1.6193839311599731,17.14070415496826
185,7.1275129318237305,1.531099796295166,22.38565218448639
186,6.609367728233337,1.7758923172950745,19.333901405334473
187,5.3481539487838745,1.6489060670137405,14.79699096083641
188,5.439663946628571,1.5708475708961487,15.475265502929688
189,7.215450286865234,1.6901226043701172,22.10131072998047
190,6.34131520986557,1.7357863187789917,18.422115564346313
191,6.758760452270508,1.4897584915161133,21.07600837945938
192,7.20167875289917,1.4425165951251984,23.036648750305176
193,5.756010293960571,1.693488895893097,16.25008523464203
194,5.898500144481659,1.5108210146427155,17.550716638565063
195,4.518485516309738,1.4687658846378326,12.19887888431549
196,7.40734601020813,1.7457841038703918,22.646246910095215
197,7.684161305427551,1.6161520779132843,24.272037029266357
198,6.924795985221863,1.972120851278305,19.810700058937073
199,6.260164797306061,1.6353373527526855,18.499310046434402
