episode,state_idx,predicted_value,target_value
31,12,1.15354323387146,4.0
32,0,-0.7808656692504883,1.0
32,1,1.1330440044403076,2.0
32,2,0.5240787267684937,3.0
32,3,1.1835157871246338,4.0
32,4,1.1576744318008423,5.0
32,5,1.065983533859253,6.0
32,6,0.9954067468643188,7.0
32,7,1.0980160236358643,8.0
32,8,1.0658128261566162,9.0
32,9,0.9563344717025757,10.0
32,10,0.8204858303070068,11.0
32,11,0.652766227722168,12.0
32,12,0.5960429906845093,13.0
32,13,0.686198353767395,14.0
32,14,1.1120210886001587,15.0
32,15,1.073456048965454,16.0
32,16,1.0820759534835815,17.0
32,17,1.0531924962997437,18.0
32,18,1.0780689716339111,19.0
32,19,1.0586936473846436,20.0
33,0,-0.36097252368927,0.0
33,1,-0.22615617513656616,1.0
33,2,0.9259563684463501,2.0
33,3,1.2055336236953735,3.0
33,4,1.203485369682312,4.0
33,5,1.2312697172164917,5.0
34,0,-0.8787412047386169,-9.0
34,1,-0.8031008243560791,-8.0
34,2,-0.8167679905891418,-7.0
34,3,-0.6097972393035889,-6.0
34,4,-0.06229443848133087,-5.0
34,5,-0.31250762939453125,-4.0
34,6,1.1969029903411865,-3.0
34,7,1.2300933599472046,-2.0
34,8,1.2302848100662231,-1.0
34,9,1.230307698249817,0.0
34,10,1.237953543663025,1.0
34,11,1.2382147312164307,2.0
34,12,1.2379037141799927,3.0
34,13,1.2373069524765015,4.0
34,14,1.2369829416275024,5.0
34,15,1.2365727424621582,6.0
35,0,1.2249807119369507,-11.0
35,1,1.2589573860168457,-10.0
35,2,1.2790307998657227,-9.0
35,3,1.2852340936660767,-8.0
35,4,1.297564148902893,-7.0
35,5,1.2939029932022095,-6.0
35,6,1.2916902303695679,-5.0
35,7,1.291753888130188,-4.0
35,8,1.2969492673873901,-3.0
35,9,1.2997490167617798,-2.0
35,10,1.2993485927581787,-1.0
35,11,1.2977783679962158,0.0
35,12,1.2994295358657837,1.0
35,13,1.3018275499343872,2.0
35,14,1.3035186529159546,3.0
35,15,1.3030763864517212,4.0
35,16,1.3043900728225708,5.0
35,17,1.3053593635559082,6.0
35,18,1.305010437965393,7.0
35,19,1.3049877882003784,8.0
36,0,-0.1202969178557396,-8.0
36,1,-0.017117053270339966,-7.0
36,2,0.04675459489226341,-6.0
36,3,0.026184625923633575,-5.0
36,4,0.04333627596497536,-4.0
36,5,0.13595065474510193,-3.0
36,6,0.15482746064662933,-2.0
36,7,0.42305824160575867,-1.0
36,8,0.37126970291137695,0.0
36,9,0.33851149678230286,1.0
36,10,0.3195357024669647,2.0
36,11,0.4637937843799591,3.0
36,12,0.5329029560089111,4.0
36,13,0.49728894233703613,5.0
36,14,0.5359145998954773,6.0
36,15,0.5161938667297363,7.0
36,16,0.5823429226875305,8.0
36,17,0.6803722977638245,9.0
36,18,0.6223282217979431,10.0
36,19,0.6122735142707825,11.0
37,0,-1.0532641410827637,-15.0
37,1,-1.0811989307403564,-14.0
37,2,-1.0773192644119263,-13.0
37,3,-1.011231541633606,-12.0
37,4,-0.515315592288971,-11.0
37,5,1.2618193626403809,-10.0
37,6,1.0431408882141113,-9.0
37,7,1.232348918914795,-8.0
37,8,1.329901099205017,-7.0
37,9,1.3220794200897217,-6.0
37,10,1.3044748306274414,-5.0
37,11,1.3224003314971924,-4.0
37,12,1.3256876468658447,-3.0
37,13,1.3097418546676636,-2.0
37,14,1.3313835859298706,-1.0
37,15,1.3394827842712402,0.0
37,16,1.337031602859497,1.0
37,17,1.3385365009307861,2.0
37,18,1.337249517440796,3.0
38,0,-1.0542349815368652,-1.0
38,1,-1.1105459928512573,0.0
38,2,-1.0883220434188843,1.0
38,3,-0.7289761304855347,2.0
38,4,-1.0297247171401978,3.0
38,5,-0.8277820348739624,4.0
38,6,-0.8562318086624146,5.0
38,7,-0.6445580720901489,6.0
38,8,-0.1461404263973236,7.0
38,9,1.145503282546997,8.0
38,10,1.318626880645752,9.0
38,11,1.3654450178146362,10.0
38,12,1.3748290538787842,11.0
39,0,-1.1352252960205078,-7.0
39,1,-1.1305841207504272,-6.0
39,2,-1.1320083141326904,-5.0
39,3,-1.0810794830322266,-4.0
39,4,-1.1048222780227661,-3.0
39,5,-1.010221242904663,-2.0
39,6,-0.5960482358932495,-1.0
39,7,-0.5920065641403198,0.0
39,8,-0.2177007496356964,1.0
39,9,0.06640147417783737,2.0
39,10,0.3251706063747406,3.0
39,11,0.8574337959289551,4.0
39,12,0.9368259906768799,5.0
39,13,1.145176649093628,6.0
39,14,1.2550386190414429,7.0
40,0,0.4487496018409729,-7.0
40,1,0.6685063242912292,-6.0
40,2,0.8680939078330994,-5.0
40,3,1.0308105945587158,-4.0
40,4,1.0928120613098145,-3.0
40,5,1.3745551109313965,-2.0
40,6,1.4242547750473022,-1.0
40,7,1.4317214488983154,0.0
40,8,1.4298436641693115,1.0
41,0,-1.1811926364898682,-11.0
41,1,-1.181260585784912,-10.0
41,2,-1.176365613937378,-9.0
41,3,-1.1776801347732544,-8.0
41,4,-1.1762592792510986,-7.0
41,5,-1.1755733489990234,-6.0
41,6,-1.1700377464294434,-5.0
41,7,-1.1682929992675781,-4.0
41,8,-1.1667509078979492,-3.0
41,9,-1.1571149826049805,-2.0
41,10,-1.1006375551223755,-1.0
41,11,-0.7396152019500732,0.0
41,12,0.6258041858673096,1.0
41,13,1.2685185670852661,2.0
42,0,-1.1566057205200195,-14.0
42,1,-0.8551428318023682,-13.0
42,2,-0.9464017152786255,-12.0
42,3,-1.1137654781341553,-11.0
42,4,-1.1847752332687378,-10.0
42,5,-1.1877946853637695,-9.0
42,6,-1.1948223114013672,-8.0
42,7,-1.1934078931808472,-7.0
42,8,-1.1796718835830688,-6.0
42,9,-1.1713589429855347,-5.0
42,10,-1.1536812782287598,-4.0
42,11,-1.114952802658081,-3.0
42,12,-0.6884605884552002,-2.0
42,13,-0.10973034799098969,-1.0
42,14,0.23483096063137054,0.0
42,15,0.745293378829956,1.0
42,16,0.8409608006477356,2.0
42,17,0.8793833255767822,3.0
42,18,1.0787932872772217,4.0
42,19,1.1063729524612427,5.0
43,0,-0.15323719382286072,-8.0
43,1,-0.1345309019088745,-7.0
43,2,1.44978666305542,-6.0
43,3,1.1697622537612915,-5.0
43,4,1.4658164978027344,-4.0
43,5,1.4865573644638062,-3.0
43,6,1.4994361400604248,-2.0
43,7,1.5075340270996094,-1.0
43,8,1.5095415115356445,0.0
43,9,1.5141679048538208,1.0
43,10,1.5159924030303955,2.0
44,0,-1.232349157333374,-9.0
44,1,-1.2256579399108887,-8.0
44,2,-1.2207409143447876,-7.0
44,3,-1.2193800210952759,-6.0
44,4,-1.2044810056686401,-5.0
44,5,-1.2087950706481934,-4.0
44,6,-1.095465898513794,-3.0
44,7,-0.8718964457511902,-2.0
44,8,-0.35429084300994873,-1.0
44,9,0.8526784181594849,0.0
44,10,1.0343979597091675,1.0
44,11,1.0922753810882568,2.0
44,12,1.1993353366851807,3.0
45,0,-1.1538265943527222,-1.0
45,1,-1.2451882362365723,0.0
45,2,-1.2273774147033691,1.0
45,3,-1.217743158340454,2.0
45,4,-1.1265077590942383,3.0
45,5,-0.9583356380462646,4.0
45,6,1.1941362619400024,5.0
45,7,1.552145004272461,6.0
45,8,1.5688045024871826,7.0
46,0,0.5714274048805237,-14.0
46,1,0.179684579372406,-13.0
46,2,-0.26059019565582275,-12.0
46,3,0.29419562220573425,-11.0
46,4,0.5322756171226501,-10.0
46,5,1.2868399620056152,-9.0
46,6,1.541370153427124,-8.0
46,7,1.5227562189102173,-7.0
46,8,1.5873682498931885,-6.0
46,9,1.6107137203216553,-5.0
46,10,1.6218209266662598,-4.0
46,11,1.6178205013275146,-3.0
46,12,1.609626054763794,-2.0
46,13,1.6252806186676025,-1.0
46,14,1.6206090450286865,0.0
46,15,1.615942358970642,1.0
46,16,1.6099510192871094,2.0
46,17,1.6079306602478027,3.0
46,18,1.6134531497955322,4.0
46,19,1.6165707111358643,5.0
47,0,-1.2475379705429077,0.0
47,1,-1.1591373682022095,1.0
47,2,1.4606122970581055,2.0
47,3,1.593834400177002,3.0
47,4,1.625915765762329,4.0
48,0,1.1976966857910156,0.0
49,0,-1.2624026536941528,-2.0
49,1,-0.985780656337738,-1.0
49,2,-1.2665867805480957,0.0
49,3,-1.285296082496643,1.0
49,4,-1.3029870986938477,2.0
49,5,-1.2903201580047607,3.0
49,6,-1.2814974784851074,4.0
49,7,-1.2649116516113281,5.0
49,8,-1.2624300718307495,6.0
49,9,-1.2496014833450317,7.0
49,10,-1.2657350301742554,8.0
49,11,-1.2468210458755493,9.0
49,12,-1.238179087638855,10.0
49,13,-1.2277470827102661,11.0
49,14,-1.209063172340393,12.0
49,15,-1.1782015562057495,13.0
49,16,-1.1349483728408813,14.0
49,17,-1.136657476425171,15.0
49,18,-1.0715556144714355,16.0
49,19,-0.9675524830818176,17.0
50,0,-1.3090691566467285,-11.0
50,1,-1.3489741086959839,-10.0
50,2,-1.3135488033294678,-9.0
50,3,-1.336735725402832,-8.0
50,4,-1.325262427330017,-7.0
50,5,-1.3296796083450317,-6.0
50,6,-1.3123699426651,-5.0
50,7,-1.2310987710952759,-4.0
50,8,-0.8228451013565063,-3.0
50,9,0.22343172132968903,-2.0
50,10,1.4871642589569092,-1.0
50,11,1.719563364982605,0.0
50,12,1.7362556457519531,1.0
50,13,1.7482720613479614,2.0
50,14,1.7478071451187134,3.0
50,15,1.7469459772109985,4.0
50,16,1.7484489679336548,5.0
51,0,-0.643683671951294,-6.0
51,1,1.6471095085144043,-5.0
51,2,1.7698407173156738,-4.0
51,3,1.7579920291900635,-3.0
51,4,1.7642598152160645,-2.0
51,5,1.7625160217285156,-1.0
51,6,1.757417917251587,0.0
51,7,1.7563562393188477,1.0
51,8,1.7536321878433228,2.0
51,9,1.7587382793426514,3.0
51,10,1.7632575035095215,4.0
52,0,-1.3408135175704956,-3.0
52,1,1.7631840705871582,-2.0
52,2,1.7585266828536987,-1.0
52,3,1.7814395427703857,0.0
52,4,1.7764487266540527,1.0
52,5,1.7863022089004517,2.0
52,6,1.7992784976959229,3.0
52,7,1.80150306224823,4.0
52,8,1.8036229610443115,5.0
53,0,-1.4207000732421875,-2.0
53,1,-1.3691134452819824,-1.0
53,2,-1.193115472793579,0.0
53,3,1.8214173316955566,1.0
53,4,1.8397830724716187,2.0
53,5,1.8406022787094116,3.0
53,6,1.8427939414978027,4.0
53,7,1.8410197496414185,5.0
53,8,1.8407903909683228,6.0
54,0,-1.4317364692687988,-7.0
54,1,-1.4305953979492188,-6.0
54,2,-1.4330065250396729,-5.0
54,3,-0.49911004304885864,-4.0
54,4,0.6203590631484985,-3.0
54,5,0.8637125492095947,-2.0
54,6,1.1282751560211182,-1.0
54,7,1.31675386428833,0.0
54,8,1.3508825302124023,1.0
55,0,-1.452208161354065,0.0
56,0,-1.4726080894470215,-17.0
56,1,-1.4726064205169678,-16.0
56,2,-1.4727975130081177,-15.0
56,3,-1.4728548526763916,-14.0
56,4,-1.4727901220321655,-13.0
56,5,-1.472778558731079,-12.0
56,6,-1.4727020263671875,-11.0
56,7,-1.4728586673736572,-10.0
56,8,-1.4727985858917236,-9.0
56,9,-1.4728078842163086,-8.0
56,10,-1.4728093147277832,-7.0
56,11,-1.4727983474731445,-6.0
56,12,-1.472826600074768,-5.0
56,13,-1.4728296995162964,-4.0
56,14,-1.47271728515625,-3.0
56,15,-1.4725092649459839,-2.0
56,16,-1.4722609519958496,-1.0
56,17,-1.4723563194274902,0.0
56,18,-1.4723483324050903,1.0
56,19,-1.472351312637329,2.0
57,0,-1.491661548614502,-6.0
57,1,-1.4906007051467896,-5.0
57,2,-1.4815213680267334,-4.0
57,3,-1.4856890439987183,-3.0
57,4,-1.4650678634643555,-2.0
57,5,0.81563401222229,-1.0
57,6,0.9465715885162354,0.0
57,7,1.0955677032470703,1.0
57,8,1.3208200931549072,2.0
58,0,-1.4932174682617188,-2.0
58,1,-1.4797718524932861,-1.0
58,2,-0.8852729797363281,0.0
58,3,1.6988661289215088,1.0
59,0,-0.4369352161884308,-8.0
59,1,-0.3619387149810791,-7.0
59,2,1.5912705659866333,-6.0
59,3,1.653563380241394,-5.0
59,4,1.5389063358306885,-4.0
59,5,1.6504929065704346,-3.0
59,6,2.0034871101379395,-2.0
59,7,2.077967405319214,-1.0
59,8,2.080845594406128,0.0
59,9,2.080730438232422,1.0
59,10,2.078781843185425,2.0
59,11,2.077179193496704,3.0
60,0,-1.5550291538238525,-17.0
60,1,-1.5550528764724731,-16.0
60,2,-1.5550603866577148,-15.0
60,3,-1.554002285003662,-14.0
60,4,-1.5520621538162231,-13.0
60,5,-1.550114631652832,-12.0
60,6,-1.551578402519226,-11.0
60,7,-1.5523556470870972,-10.0
60,8,-1.5531015396118164,-9.0
60,9,-1.5534160137176514,-8.0
60,10,-1.5523080825805664,-7.0
60,11,-1.5513222217559814,-6.0
60,12,-1.5508859157562256,-5.0
