episode,state_idx,predicted_value,target_value
16,2,-0.8939511179924011,-50.0
16,3,-0.8900455832481384,-50.0
16,4,-0.8943576216697693,-50.0
16,5,-0.8899295330047607,-50.0
16,6,-0.8884400725364685,-50.0
16,7,-0.8856362104415894,-50.0
16,8,-0.8839857578277588,-50.0
16,9,-0.8842257857322693,-50.0
16,10,-0.883542537689209,-50.0
16,11,-0.8859484195709229,-50.0
16,12,-0.8878054618835449,-50.0
16,13,-0.8879930973052979,-50.0
16,14,-0.887588381767273,-50.0
16,15,-0.8865225911140442,-50.0
16,16,-0.887974202632904,-50.0
16,17,-0.8895123600959778,-50.0
16,18,-0.8897138833999634,-50.0
16,19,-0.8906053900718689,-50.0
16,20,-0.8903841972351074,-50.0
16,21,-0.8901883959770203,-50.0
16,22,-0.8913568258285522,-50.0
16,23,-0.8922417759895325,-50.0
16,24,-0.891994059085846,-50.0
16,25,-0.8923388719558716,-50.0
16,26,-0.8914417028427124,-50.0
16,27,-0.8910450339317322,-50.0
16,28,-0.8907905220985413,-50.0
16,29,-0.889954149723053,-50.0
16,30,-0.8908231258392334,-50.0
16,31,-0.8900759816169739,-50.0
16,32,-0.889959454536438,-50.0
16,33,-0.8903262615203857,-50.0
16,34,-0.8904786109924316,-50.0
16,35,-0.8908782005310059,-50.0
16,36,-0.8909143805503845,-50.0
16,37,-0.8901058435440063,-50.0
16,38,-0.8908776044845581,-50.0
16,39,-0.8905807733535767,-50.0
16,40,-0.8911084532737732,-50.0
16,41,-0.8913459777832031,-50.0
16,42,-0.8919574022293091,-50.0
16,43,-0.8914965391159058,-50.0
16,44,-0.8915973901748657,-50.0
16,45,-0.8916653394699097,-50.0
16,46,-0.8916400671005249,-50.0
16,47,-0.8920584321022034,-50.0
16,48,-0.8925778269767761,-50.0
16,49,-0.8920735716819763,-50.0
16,50,-0.8923923969268799,-50.0
16,51,-0.8921569585800171,-50.0
16,52,-0.8919629454612732,-50.0
16,53,-0.8920477628707886,-50.0
16,54,-0.8920983076095581,-50.0
16,55,-0.8919773697853088,-50.0
16,56,-0.8919846415519714,-50.0
16,57,-0.8918400406837463,-50.0
17,0,-0.9214974045753479,0.0
18,0,-0.9435723423957825,-1.0
18,1,-0.9497309327125549,-1.0
18,2,-0.9393901228904724,-1.0
18,3,-0.9264630675315857,-1.0
19,0,-1.0016326904296875,-2.0
19,1,-1.0014498233795166,-2.0
19,2,-1.0013360977172852,-2.0
19,3,-1.0010974407196045,-2.0
19,4,-1.0009863376617432,-2.0
19,5,-1.0007352828979492,-2.0
19,6,-1.0003256797790527,-2.0
19,7,-1.0008137226104736,-2.0
19,8,-1.0004982948303223,-2.0
19,9,-1.0005741119384766,-2.0
19,10,-1.0007455348968506,-2.0
20,0,-1.0231189727783203,0.0
21,0,-1.0623122453689575,0.0
21,1,-1.0572420358657837,0.0
21,2,-1.0588234663009644,0.0
21,3,-1.0608888864517212,0.0
22,0,-1.0942870378494263,0.0
23,0,-1.1282668113708496,0.0
24,0,-1.160948395729065,0.0
24,1,-1.1584646701812744,0.0
24,2,-1.159192681312561,0.0
24,3,-1.1580443382263184,0.0
25,0,-1.1942660808563232,0.0
25,1,-1.1882778406143188,0.0
25,2,-1.184662938117981,0.0
25,3,-1.1885018348693848,0.0
26,0,-1.2253379821777344,0.0
26,1,-1.2256495952606201,0.0
26,2,-1.2280699014663696,0.0
27,0,-1.2523608207702637,-7.0
27,1,-1.2540466785430908,-7.0
27,2,-1.2543187141418457,-7.0
27,3,-1.253709316253662,-7.0
27,4,-1.2508643865585327,-7.0
27,5,-1.248403549194336,-7.0
27,6,-1.2474933862686157,-7.0
27,7,-1.2439274787902832,-7.0
27,8,-1.2402583360671997,-7.0
27,9,-1.2367020845413208,-7.0
27,10,-1.2323696613311768,-7.0
27,11,-1.2297711372375488,-7.0
28,0,-1.298443078994751,0.0
28,1,-1.2987110614776611,0.0
28,2,-1.298478126525879,0.0
29,0,-1.3248157501220703,-14.0
29,1,-1.3245601654052734,-14.0
29,2,-1.324589490890503,-14.0
29,3,-1.3252384662628174,-14.0
29,4,-1.3236818313598633,-14.0
29,5,-1.3256471157073975,-14.0
29,6,-1.3237676620483398,-14.0
29,7,-1.323147177696228,-14.0
29,8,-1.3224385976791382,-14.0
29,9,-1.3233369588851929,-14.0
29,10,-1.321489930152893,-14.0
29,11,-1.3191967010498047,-14.0
29,12,-1.3168100118637085,-14.0
29,13,-1.3166077136993408,-14.0
29,14,-1.3146545886993408,-14.0
29,15,-1.3106977939605713,-14.0
29,16,-1.3095895051956177,-14.0
29,17,-1.3074383735656738,-14.0
29,18,-1.3054559230804443,-14.0
29,19,-1.3044350147247314,-14.0
30,0,-1.3652353286743164,0.0
31,0,-1.401965618133545,0.0
31,1,-1.408665657043457,0.0
31,2,-1.406341552734375,0.0
31,3,-1.4066959619522095,0.0
32,0,-1.448612928390503,-1.0
32,1,-1.4437370300292969,-1.0
32,2,-1.4371740818023682,-1.0
32,3,-1.4441814422607422,-1.0
33,0,-1.4782003164291382,0.0
33,1,-1.481196641921997,0.0
34,0,-1.5238072872161865,0.0
35,0,-1.566529393196106,0.0
35,1,-1.5489468574523926,0.0
35,2,-1.5628629922866821,0.0
36,0,-1.553534746170044,-4.0
36,1,-1.5970598459243774,-4.0
36,2,-1.5997250080108643,-4.0
36,3,-1.6019619703292847,-4.0
36,4,-1.6033415794372559,-4.0
36,5,-1.6043310165405273,-4.0
36,6,-1.606992483139038,-4.0
36,7,-1.6080729961395264,-4.0
36,8,-1.6084281206130981,-4.0
36,9,-1.6089847087860107,-4.0
36,10,-1.6094577312469482,-4.0
37,0,-1.6417512893676758,-3.0
37,1,-1.6434253454208374,-3.0
37,2,-1.645316481590271,-3.0
37,3,-1.6460634469985962,-3.0
37,4,-1.6456440687179565,-3.0
37,5,-1.6453646421432495,-3.0
37,6,-1.645270824432373,-3.0
37,7,-1.6477910280227661,-3.0
37,8,-1.6492971181869507,-3.0
37,9,-1.6501963138580322,-3.0
38,0,-1.6935638189315796,0.0
38,1,-1.6934148073196411,0.0
38,2,-1.693801999092102,0.0
38,3,-1.6922268867492676,0.0
39,0,-1.733587384223938,0.0
39,1,-1.7246066331863403,0.0
40,0,-1.7752952575683594,0.0
40,1,-1.7697761058807373,0.0
41,0,-1.8170170783996582,0.0
41,1,-1.8215019702911377,0.0
41,2,-1.8218927383422852,0.0
41,3,-1.8217177391052246,0.0
42,0,-1.8551307916641235,0.0
43,0,-1.8918795585632324,-11.0
43,1,-1.8940153121948242,-11.0
43,2,-1.8945653438568115,-11.0
43,3,-1.895201325416565,-11.0
43,4,-1.895063877105713,-11.0
43,5,-1.8952829837799072,-11.0
43,6,-1.8952832221984863,-11.0
43,7,-1.89662504196167,-11.0
43,8,-1.8963148593902588,-11.0
43,9,-1.8962993621826172,-11.0
43,10,-1.8971049785614014,-11.0
43,11,-1.8996717929840088,-11.0
43,12,-1.9012175798416138,-11.0
43,13,-1.9023427963256836,-11.0
43,14,-1.9019898176193237,-11.0
43,15,-1.901391863822937,-11.0
43,16,-1.902579426765442,-11.0
43,17,-1.9035338163375854,-11.0
43,18,-1.9042034149169922,-11.0
43,19,-1.9046992063522339,-11.0
43,20,-1.9049689769744873,-11.0
43,21,-1.9051437377929688,-11.0
44,0,-1.927589774131775,0.0
44,1,-1.9317467212677002,0.0
44,2,-1.931309700012207,0.0
44,3,-1.9374909400939941,0.0
44,4,-1.9406477212905884,0.0
44,5,-1.9422426223754883,0.0
44,6,-1.9416331052780151,0.0
44,7,-1.9408085346221924,0.0
44,8,-1.9401588439941406,0.0
44,9,-1.941136360168457,0.0
44,10,-1.940833330154419,0.0
44,11,-1.940494179725647,0.0
44,12,-1.9411932229995728,0.0
44,13,-1.9409046173095703,0.0
44,14,-1.9414595365524292,0.0
44,15,-1.9419093132019043,0.0
44,16,-1.9423015117645264,0.0
44,17,-1.942589521408081,0.0
44,18,-1.9423056840896606,0.0
44,19,-1.9419739246368408,0.0
44,20,-1.9422413110733032,0.0
44,21,-1.9424935579299927,0.0
44,22,-1.942704200744629,0.0
44,23,-1.9428881406784058,0.0
44,24,-1.9430549144744873,0.0
44,25,-1.9442025423049927,0.0
44,26,-1.9442951679229736,0.0
44,27,-1.9443799257278442,0.0
44,28,-1.9452641010284424,0.0
44,29,-1.9460246562957764,0.0
44,30,-1.945779800415039,0.0
44,31,-1.9464221000671387,0.0
44,32,-1.9461703300476074,0.0
44,33,-1.946746587753296,0.0
44,34,-1.9472551345825195,0.0
44,35,-1.9472322463989258,0.0
44,36,-1.9476392269134521,0.0
44,37,-1.9476089477539062,0.0
44,38,-1.9479455947875977,0.0
44,39,-1.9482333660125732,0.0
44,40,-1.9484648704528809,0.0
44,41,-1.948659896850586,0.0
44,42,-1.9488317966461182,0.0
45,0,-1.9901347160339355,-13.0
45,1,-1.9895703792572021,-13.0
45,2,-1.9894437789916992,-13.0
45,3,-1.9898481369018555,-13.0
45,4,-1.9902174472808838,-13.0
45,5,-1.9901020526885986,-13.0
45,6,-1.9900870323181152,-13.0
45,7,-1.9898865222930908,-13.0
45,8,-1.989448070526123,-13.0
45,9,-1.9895422458648682,-13.0
45,10,-1.9902360439300537,-13.0
45,11,-1.990725040435791,-13.0
45,12,-1.9912171363830566,-13.0
45,13,-1.991422176361084,-13.0
45,14,-1.9916391372680664,-13.0
45,15,-1.9916799068450928,-13.0
45,16,-1.9917144775390625,-13.0
45,17,-1.9915742874145508,-13.0
46,0,-2.028855562210083,0.0
46,1,-2.0330967903137207,0.0
46,2,-2.0341691970825195,0.0
47,0,-2.0492665767669678,0.0
48,0,-2.130811929702759,-1.0
48,1,-2.129328489303589,-1.0
48,2,-2.1284525394439697,-1.0
48,3,-2.102356195449829,-1.0
48,4,-2.1267526149749756,-1.0
49,0,-2.1643595695495605,0.0
49,1,-2.160513162612915,0.0
49,2,-2.1748173236846924,0.0
50,0,-2.2260828018188477,0.0
51,0,-2.2798519134521484,0.0
51,1,-2.2682578563690186,0.0
52,0,-2.316429376602173,0.0
53,0,-2.381884813308716,0.0
54,0,-2.435110569000244,-6.0
54,1,-2.4348034858703613,-6.0
54,2,-2.430375337600708,-6.0
54,3,-2.435424327850342,-6.0
54,4,-2.4354684352874756,-6.0
54,5,-2.4380388259887695,-6.0
54,6,-2.437600612640381,-6.0
54,7,-2.437744379043579,-6.0
54,8,-2.4381825923919678,-6.0
54,9,-2.4383435249328613,-6.0
55,0,-2.4926743507385254,-1.0
55,1,-2.4197142124176025,-1.0
55,2,-2.413944959640503,-1.0
55,3,-2.4164769649505615,-1.0
55,4,-2.412851095199585,-1.0
55,5,-2.409087896347046,-1.0
55,6,-2.4631009101867676,-1.0
55,7,-2.4650871753692627,-1.0
55,8,-2.4637558460235596,-1.0
55,9,-2.466132402420044,-1.0
55,10,-2.460639238357544,-1.0
56,0,-2.495525360107422,-11.0
56,1,-2.5048179626464844,-11.0
56,2,-2.499385356903076,-11.0
56,3,-2.4835386276245117,-11.0
56,4,-2.4823684692382812,-11.0
56,5,-2.472874641418457,-11.0
56,6,-2.4728407859802246,-11.0
56,7,-2.4709510803222656,-11.0
56,8,-2.4744863510131836,-11.0
56,9,-2.458754062652588,-11.0
56,10,-2.4772706031799316,-11.0
56,11,-2.4798998832702637,-11.0
56,12,-2.500828742980957,-11.0
56,13,-2.5168590545654297,-11.0
56,14,-2.5266709327697754,-11.0
56,15,-2.5347700119018555,-11.0
57,0,-2.5591139793395996,0.0
57,1,-2.5152602195739746,0.0
58,0,-2.659846305847168,0.0
58,1,-2.658109664916992,0.0
58,2,-2.464266777038574,0.0
58,3,-2.465707540512085,0.0
58,4,-2.4807591438293457,0.0
59,0,-2.6151506900787354,-4.0
59,1,-2.621133804321289,-4.0
59,2,-2.6180734634399414,-4.0
59,3,-2.6184988021850586,-4.0
59,4,-2.6175479888916016,-4.0
59,5,-2.6699540615081787,-4.0
59,6,-2.6628081798553467,-4.0
59,7,-2.6631405353546143,-4.0
59,8,-2.682486057281494,-4.0
59,9,-2.701662063598633,-4.0
60,0,-2.7480885982513428,0.0
61,0,-2.8256301879882812,0.0
62,0,-2.8269715309143066,0.0
63,0,-2.8765246868133545,0.0
63,1,-2.9085187911987305,0.0
63,2,-2.927375316619873,0.0
63,3,-2.9363248348236084,0.0
63,4,-2.941382646560669,0.0
63,5,-2.9431707859039307,0.0
64,0,-2.8902783393859863,-25.0
64,1,-2.859847068786621,-25.0
64,2,-1.930398941040039,-25.0
64,3,-1.9420969486236572,-25.0
64,4,-1.6682695150375366,-25.0
64,5,-1.6740455627441406,-25.0
64,6,-1.6788277626037598,-25.0
64,7,-1.6598185300827026,-25.0
64,8,-1.6653344631195068,-25.0
64,9,-1.6523714065551758,-25.0
64,10,-1.6195034980773926,-25.0
64,11,-1.593045711517334,-25.0
64,12,-1.5760807991027832,-25.0
64,13,-1.5563900470733643,-25.0
64,14,-1.5524876117706299,-25.0
64,15,-1.5394997596740723,-25.0
64,16,-1.51019287109375,-25.0
64,17,-1.6147491931915283,-25.0
64,18,-1.6479718685150146,-25.0
64,19,-1.6833281517028809,-25.0
64,20,-1.7241050004959106,-25.0
64,21,-1.720032811164856,-25.0
64,22,-1.7170220613479614,-25.0
64,23,-2.027333974838257,-25.0
64,24,-2.023794174194336,-25.0
64,25,-1.9855799674987793,-25.0
64,26,-1.971116304397583,-25.0
64,27,-1.9708294868469238,-25.0
64,28,-1.957749366760254,-25.0
64,29,-2.0310347080230713,-25.0
65,0,-2.9709858894348145,0.0
65,1,-3.0249085426330566,0.0
65,2,-3.030583381652832,0.0
65,3,-3.008026123046875,0.0
65,4,-3.0115628242492676,0.0
65,5,-3.0123777389526367,0.0
65,6,-3.0403738021850586,0.0
66,0,-3.0603456497192383,0.0
66,1,-3.0569474697113037,0.0
66,2,-2.9903714656829834,0.0
66,3,-2.9705376625061035,0.0
66,4,-2.959439277648926,0.0
66,5,-2.9590039253234863,0.0
66,6,-2.9765992164611816,0.0
67,0,-3.148195266723633,0.0
67,1,-3.165222406387329,0.0
67,2,-3.1683459281921387,0.0
67,3,-3.1699302196502686,0.0
67,4,-3.170511484146118,0.0
67,5,-3.1705517768859863,0.0
67,6,-3.1704370975494385,0.0
67,7,-3.1701500415802,0.0
67,8,-3.1771657466888428,0.0
67,9,-3.176295518875122,0.0
67,10,-3.177314519882202,0.0
67,11,-3.1780359745025635,0.0
67,12,-3.1785366535186768,0.0
67,13,-3.1801793575286865,0.0
67,14,-3.1793272495269775,0.0
67,15,-3.178323984146118,0.0
67,16,-3.178410530090332,0.0
67,17,-3.178436756134033,0.0
67,18,-3.1785693168640137,0.0
67,19,-3.178673028945923,0.0
67,20,-3.1787402629852295,0.0
67,21,-3.179736852645874,0.0
67,22,-3.17973256111145,0.0
67,23,-3.1805050373077393,0.0
67,24,-3.179698944091797,0.0
67,25,-3.1795847415924072,0.0
67,26,-3.180206537246704,0.0
67,27,-3.1807308197021484,0.0
67,28,-3.1811063289642334,0.0
67,29,-3.1813013553619385,0.0
67,30,-3.1813127994537354,0.0
67,31,-3.1810476779937744,0.0
67,32,-3.180474042892456,0.0
68,0,-3.2301034927368164,-1.0
68,1,-2.597424030303955,-1.0
68,2,-2.563464403152466,-1.0
68,3,-2.8064239025115967,-1.0
68,4,-2.751668930053711,-1.0
68,5,-2.682077407836914,-1.0
68,6,-2.7742226123809814,-1.0
68,7,-2.710728406906128,-1.0
68,8,-2.810472249984741,-1.0
69,0,-3.1885342597961426,0.0
69,1,-3.3076610565185547,0.0
69,2,-3.30936861038208,0.0
70,0,-3.2984957695007324,0.0
70,1,-3.2884726524353027,0.0
71,0,-3.304515838623047,0.0
72,0,-3.0781571865081787,0.0
72,1,-3.4667201042175293,0.0
73,0,-0.654874324798584,0.0
73,1,-0.12909479439258575,0.0
74,0,-2.486468553543091,0.0
74,1,-2.433828353881836,0.0
75,0,-3.6753034591674805,0.0
75,1,-0.9566279649734497,0.0
76,0,-3.5442700386047363,0.0
77,0,-3.524129629135132,0.0
78,0,-1.0098657608032227,0.0
78,1,-3.4973537921905518,0.0
78,2,-2.8955600261688232,0.0
79,0,-3.9944489002227783,-2.0
79,1,-3.9936559200286865,-2.0
79,2,-3.9852168560028076,-2.0
79,3,-3.966703176498413,-2.0
79,4,-3.9662299156188965,-2.0
80,0,-3.6351094245910645,0.0
80,1,-3.3682074546813965,0.0
81,0,-3.8028314113616943,0.0
81,1,-3.9780092239379883,0.0
81,2,-4.0037641525268555,0.0
81,3,-4.071308135986328,0.0
81,4,-4.06760311126709,0.0
81,5,-4.061346054077148,0.0
81,6,-4.0643720626831055,0.0
81,7,-4.066579341888428,0.0
81,8,-4.058901786804199,0.0
82,0,-3.8512520790100098,-3.0
82,1,-4.1127238273620605,-3.0
82,2,-3.543161630630493,-3.0
82,3,-3.479323625564575,-3.0
82,4,-3.127046823501587,-3.0
82,5,-2.9989688396453857,-3.0
83,0,-4.223924160003662,0.0
83,1,-3.5758087635040283,0.0
83,2,-3.5103628635406494,0.0
83,3,-3.3562076091766357,0.0
83,4,-3.266923427581787,0.0
83,5,-3.197047233581543,0.0
83,6,-3.387244462966919,0.0
84,0,-4.325129508972168,0.0
84,1,-4.304251670837402,0.0
84,2,-4.271974086761475,0.0
85,0,-4.134744167327881,0.0
85,1,-3.6670174598693848,0.0
85,2,-4.377731800079346,0.0
86,0,-4.384552001953125,0.0
86,1,-4.446081161499023,0.0
86,2,-4.072556972503662,0.0
86,3,-4.003401279449463,0.0
87,0,-3.2809743881225586,-9.0
87,1,-3.267657995223999,-9.0
87,2,-3.3416149616241455,-9.0
87,3,-3.355208158493042,-9.0
87,4,-3.340985059738159,-9.0
87,5,-3.359496593475342,-9.0
87,6,-3.349885940551758,-9.0
87,7,-3.328270673751831,-9.0
87,8,-4.263088703155518,-9.0
87,9,-4.386844635009766,-9.0
87,10,-4.424740314483643,-9.0
87,11,-4.4305267333984375,-9.0
87,12,-4.43287992477417,-9.0
87,13,-4.429741859436035,-9.0
87,14,-4.423793792724609,-9.0
88,0,-3.2386367321014404,0.0
88,1,-2.969905376434326,0.0
89,0,-4.447816371917725,0.0
89,1,-4.459616184234619,0.0
89,2,-4.4891157150268555,0.0
89,3,-4.474735736846924,0.0
89,4,-4.464230060577393,0.0
89,5,-4.454998016357422,0.0
89,6,-4.448238849639893,0.0
89,7,-4.436954975128174,0.0
89,8,-4.421933650970459,0.0
89,9,-4.432407855987549,0.0
89,10,-4.421268939971924,0.0
89,11,-4.496175289154053,0.0
89,12,-4.485473155975342,0.0
89,13,-4.4875030517578125,0.0
89,14,-4.488519191741943,0.0
89,15,-4.4888434410095215,0.0
89,16,-4.479175090789795,0.0
89,17,-4.516575336456299,0.0
89,18,-4.5155534744262695,0.0
89,19,-4.542491912841797,0.0
89,20,-4.540603160858154,0.0
89,21,-4.538703441619873,0.0
89,22,-4.529028415679932,0.0
89,23,-4.548685550689697,0.0
89,24,-4.546893119812012,0.0
89,25,-4.54491662979126,0.0
89,26,-4.543279647827148,0.0
89,27,-4.54196310043335,0.0
89,28,-4.540684700012207,0.0
89,29,-4.539296627044678,0.0
89,30,-4.553977012634277,0.0
89,31,-4.5527496337890625,0.0
89,32,-4.551490783691406,0.0
89,33,-4.549350738525391,0.0
89,34,-4.560604095458984,0.0
89,35,-4.568348407745361,0.0
89,36,-4.574536323547363,0.0
89,37,-4.578678607940674,0.0
89,38,-4.573459148406982,0.0
89,39,-4.576192378997803,0.0
89,40,-4.576671123504639,0.0
90,0,-4.606948375701904,0.0
90,1,-4.515560626983643,0.0
91,0,-4.657036304473877,0.0
91,1,-0.6419112682342529,0.0
92,0,-4.6510009765625,0.0
92,1,-4.656608581542969,0.0
92,2,-4.656538963317871,0.0
92,3,-4.651288986206055,0.0
92,4,-4.694285869598389,0.0
92,5,-4.715068817138672,0.0
92,6,-4.702679634094238,0.0
92,7,-4.688915252685547,0.0
92,8,-4.671756267547607,0.0
92,9,-4.681343078613281,0.0
92,10,-4.685479640960693,0.0
92,11,-4.668787002563477,0.0
92,12,-4.777752876281738,0.0
92,13,-4.772953033447266,0.0
92,14,-4.767904758453369,0.0
92,15,-4.802513599395752,0.0
92,16,-4.817072868347168,0.0
92,17,-4.823752403259277,0.0
92,18,-4.820697784423828,0.0
92,19,-4.824677467346191,0.0
92,20,-4.826827049255371,0.0
92,21,-4.82501220703125,0.0
92,22,-4.826479434967041,0.0
93,0,-4.411294460296631,0.0
93,1,-3.688906192779541,0.0
94,0,-4.824840545654297,0.0
94,1,-4.714351654052734,0.0
94,2,-4.67199182510376,0.0
94,3,-4.562077522277832,0.0
94,4,-4.460630893707275,0.0
94,5,-4.358213424682617,0.0
94,6,-4.266010284423828,0.0
94,7,-4.201952934265137,0.0
94,8,-4.14740514755249,0.0
95,0,-1.8288856744766235,-6.0
95,1,-1.9283111095428467,-6.0
