episode,loss,policy_loss,value_loss
0,240.19372940063477,2.7222973704338074,949.8857116699219
1,184.20868301391602,2.6229092478752136,726.3430786132812
2,122.8089485168457,2.5212570428848267,481.1507797241211
3,140.2019386291504,2.5092615485191345,550.7707214355469
4,131.1734733581543,2.37462055683136,515.1954193115234
5,114.45981407165527,2.124358654022217,449.3418159484863
6,95.86898803710938,2.2927390933036804,374.3050003051758
7,107.19736671447754,2.426072657108307,419.0851745605469
8,97.03140258789062,2.4028685688972473,378.5141372680664
9,121.16295051574707,2.503802478313446,474.63658905029297
10,83.14983940124512,2.048745095729828,324.4043846130371
11,73.88744449615479,2.2622454166412354,286.5007858276367
12,101.26537799835205,2.4167654514312744,395.3944435119629
13,88.20414733886719,2.454906463623047,342.99696350097656
14,48.79971885681152,2.2663990557193756,186.13328170776367
15,77.95948123931885,2.711527407169342,300.99181747436523
16,288.28479766845703,2.978608727455139,1141.2247619628906
17,205.99149322509766,2.639565110206604,813.4077205657959
18,170.2807331085205,2.2086732983589172,672.2882308959961
19,237.9577407836914,2.1518556475639343,943.2235412597656
20,290.58647537231445,2.6046566367149353,1151.927261352539
21,234.32891654968262,2.5917358994483948,926.9487380981445
22,147.99784088134766,1.9818821847438812,584.063835144043
23,150.17480850219727,2.3163858354091644,591.4336929321289
24,146.7418212890625,2.407586932182312,577.3369369506836
25,245.4659767150879,2.5020978450775146,971.8555145263672
26,174.8642520904541,2.597457528114319,689.067174911499
27,105.59846878051758,2.2763476371765137,413.2884826660156
28,242.68769454956055,2.246896505355835,961.7632141113281
29,176.8093032836914,2.458440601825714,697.4034576416016
30,201.6080436706543,2.3768869936466217,796.9246215820312
31,151.63574600219727,2.128304272890091,598.0297698974609
32,160.0351905822754,2.6900328993797302,629.3806076049805
33,141.3578109741211,2.2832086086273193,556.2984161376953
34,122.27398872375488,2.052425742149353,480.88624572753906
35,108.70335292816162,1.9499797224998474,427.0134811401367
36,85.63031101226807,2.2474269568920135,333.53153228759766
37,87.14604139328003,2.055279925465584,340.3630561828613
38,170.78707015514374,2.124464988708496,674.6504364013672
39,93.34035301208496,1.9638699293136597,365.50593185424805
40,155.41399574279785,2.255256772041321,612.6349563598633
41,54.47213438153267,2.0419061183929443,209.72090923786163
42,102.59876537322998,2.202134072780609,401.5865249633789
43,103.12452602386475,2.0762001276016235,404.193302154541
44,83.73287707567215,2.01553413271904,326.86937069892883
45,146.66842460632324,2.292297214269638,577.5045013427734
46,120.40967965126038,2.403401732444763,472.0251216888428
47,132.11781358718872,2.331912398338318,519.1435928344727
48,66.85092353820801,1.9202100932598114,259.72286224365234
49,60.551777362823486,2.3405290842056274,232.8450050354004
50,115.83025932312012,1.9531174898147583,455.5085639953613
51,97.44547367095947,2.2593871653079987,380.7443494796753
52,132.24738121032715,2.2745452523231506,519.8913497924805
53,99.44508171081543,2.0779516100883484,389.46850967407227
54,65.27667570114136,1.6796555817127228,254.3880786895752
55,130.0434808731079,1.9491629600524902,512.3772830963135
56,86.39639139175415,2.2154540717601776,336.72375297546387
57,172.98839378356934,2.262189954519272,682.9048080444336
58,126.98727893829346,2.053738236427307,499.7341651916504
59,53.20928335189819,1.9654732942581177,204.97523403167725
60,58.907439947128296,2.30372354388237,226.41486275196075
61,86.37712478637695,2.0882407128810883,337.1555366516113
62,57.206669092178345,1.8351755440235138,221.48597621917725
63,71.63525819778442,2.4232051968574524,276.8482131958008
64,120.0400505065918,2.3775876462459564,470.6498565673828
65,84.76605081558228,1.8424818515777588,331.694278717041
66,134.09064292907715,2.296810954809189,527.1753234863281
67,102.95631432533264,2.4238301515579224,402.12993240356445
68,47.62822699546814,1.947182297706604,182.7241792678833
69,73.1647081375122,2.2714516520500183,283.5730209350586
70,115.36901187896729,2.1364794969558716,452.9301338195801
71,92.60060501098633,2.0605733692646027,362.1601333618164
72,106.69724750518799,2.0000805258750916,418.78868103027344
73,55.41848707199097,1.9759697020053864,213.77006721496582
74,59.74880027770996,1.8885878920555115,231.44085693359375
75,123.74294662475586,2.301818937063217,485.76451110839844
76,40.910340547561646,1.9979895651340485,155.64940071105957
77,64.67622947692871,2.056472659111023,250.47902393341064
78,100.0849986076355,2.260821759700775,391.2967109680176
79,95.36098194122314,2.1250559985637665,372.94369888305664
80,45.14346170425415,1.9583319127559662,172.74052047729492
81,84.04292416572571,2.2730956077575684,327.0793113708496
82,101.8052396774292,2.07681867480278,398.91367530822754
83,98.81350898742676,2.0903282165527344,386.89271545410156
84,50.48047196865082,1.8610005974769592,194.47788429260254
85,49.884397983551025,2.4464706480503082,189.75171279907227
86,56.29881191253662,2.3070836663246155,215.96691513061523
87,60.255404591560364,2.0751867294311523,232.72087001800537
88,50.444793701171875,1.8622996807098389,194.32998180389404
89,37.56687784194946,2.090850591659546,141.90410995483398
90,46.25718140602112,2.0763691663742065,176.7232494354248
91,45.34072971343994,2.0108393728733063,173.31956386566162
92,58.34962451457977,1.7433354258537292,226.425151348114
93,79.6333327293396,2.1159019768238068,310.06970977783203
94,30.35948395729065,1.8480382859706879,114.04577994346619
95,99.3799729347229,2.3802053332328796,387.99906730651855
96,82.25186443328857,2.2454105019569397,320.0258164405823
97,79.21886920928955,1.8124496936798096,309.62567043304443
98,32.835683703422546,1.8261032700538635,124.03832197189331
99,50.16648721694946,1.8721742630004883,193.17724800109863
100,131.40897178649902,2.24903005361557,516.639762878418
101,96.81161499023438,2.164177656173706,378.5897521972656
102,29.970624208450317,1.897408366203308,112.2928638458252
103,59.48453330993652,2.4553856253623962,228.11658668518066
104,41.42056727409363,2.0982836484909058,157.28913497924805
105,42.51487332582474,1.898670345544815,162.46481347084045
106,16.234770476818085,1.8663170635700226,57.47381377220154
107,66.98760795593262,2.427355945110321,258.24101066589355
108,49.67984926700592,1.6520546972751617,192.11118245124817
109,68.10388588905334,2.0510145127773285,264.21149253845215
110,16.680136799812317,2.1885989904403687,57.96615123748779
111,57.02130126953125,2.3645113706588745,218.62716484069824
112,40.10695171356201,1.9812723398208618,152.50271606445312
113,46.70978116989136,2.2966725826263428,177.65243458747864
114,74.96759378910065,1.9270358085632324,292.16223526000977
115,37.64740312099457,2.041724771261215,142.42271423339844
116,89.85921859741211,2.398261070251465,349.8438370227814
117,32.20204222202301,1.7863363921642303,121.66282558441162
118,21.589724361896515,1.9423488676548004,78.58950400352478
119,111.3826551437378,1.9881543219089508,437.57800674438477
120,33.95469641685486,1.78363636136055,128.68424081802368
121,76.94587087631226,2.3040857017040253,298.5671329498291
122,59.25909614562988,2.1567930579185486,228.40921020507812
123,81.72259640693665,2.2812976837158203,317.7651958465576
124,46.59382104873657,2.129575163125992,177.85698699951172
125,52.96855854988098,1.8033018112182617,204.66101932525635
126,43.6638925075531,2.065589874982834,166.3932123184204
127,57.13654017448425,2.085598886013031,220.2037637233734
128,49.87584173679352,1.7104259729385376,192.6616611480713
129,59.05800426006317,2.024878352880478,228.1325011253357
130,69.49430441856384,2.206943392753601,269.1494436264038
131,73.02581930160522,2.4125147461891174,282.4532222747803
132,62.704837799072266,1.708886057138443,243.98380661010742
133,73.78152084350586,1.8782459199428558,287.6131019592285
134,55.775974571704865,2.1041972637176514,214.68710923194885
135,56.882994174957275,2.276792526245117,218.42480659484863
136,42.50450849533081,2.2694400250911713,160.94027709960938
137,36.96151888370514,1.9223419427871704,140.15670657157898
138,103.92538356781006,2.394471049308777,406.12365341186523
139,63.32687222957611,2.2265267372131348,244.40138149261475
140,36.744245290756226,1.7364724576473236,140.03109407424927
141,73.28086876869202,2.141201436519623,284.55867099761963
142,33.38866353034973,1.7968871295452118,126.36710858345032
143,33.92215710878372,2.0406404733657837,127.5260642170906
144,74.11784267425537,2.0750683546066284,288.1710948944092
145,22.601637601852417,1.920553058385849,82.72433948516846
146,47.87655025720596,1.7940501868724823,184.32999992370605
147,72.73088359832764,2.051046520471573,282.7193489074707
148,58.91960430145264,2.2192498445510864,226.80141282081604
149,31.300090551376343,2.137285977602005,116.65121746063232
150,71.51118016242981,2.416430801153183,276.3789952993393
151,59.0568813085556,2.232820898294449,227.29624581336975
152,48.676411867141724,2.3840637803077698,185.1693902015686
153,66.37788116931915,2.098850965499878,257.1161193847656
154,72.75661993026733,2.235682427883148,282.08375549316406
155,26.033823251724243,1.6918750703334808,97.36779260635376
156,95.53530979156494,2.2363153994083405,373.1959800720215
157,53.82886075973511,2.3205822110176086,206.03311491012573
