episode,state_idx,predicted_value,target_value
0,0,-0.07697360217571259,0.0
1,0,-0.1024855524301529,-6.0
1,1,-0.09819348156452179,-6.0
1,2,-0.10053731501102448,-6.0
1,3,-0.10037168860435486,-6.0
1,4,-0.11106996238231659,-6.0
1,5,-0.11176174879074097,-6.0
1,6,-0.09730111062526703,-6.0
1,7,-0.07672639191150665,-6.0
2,0,-0.3320504426956177,0.0
3,0,0.133649080991745,-6.0
3,1,0.1265907883644104,-6.0
3,2,0.12217725068330765,-6.0
3,3,0.14186902344226837,-6.0
3,4,0.13510236144065857,-6.0
3,5,0.14945557713508606,-6.0
3,6,0.15639111399650574,-6.0
3,7,0.16543187201023102,-6.0
3,8,0.17211756110191345,-6.0
3,9,0.18351906538009644,-6.0
3,10,0.1874973475933075,-6.0
3,11,0.19642826914787292,-6.0
3,12,0.20584498345851898,-6.0
4,0,-0.23298972845077515,0.0
4,1,-0.23149466514587402,0.0
4,2,-0.22907954454421997,0.0
4,3,-0.19860023260116577,0.0
4,4,-0.20328283309936523,0.0
4,5,-0.18521544337272644,0.0
4,6,-0.1921030879020691,0.0
4,7,-0.1978934407234192,0.0
4,8,-0.1777447760105133,0.0
4,9,-0.16924548149108887,0.0
4,10,-0.1606089472770691,0.0
4,11,-0.17050954699516296,0.0
4,12,-0.1528664231300354,0.0
4,13,-0.13483348488807678,0.0
4,14,-0.12962839007377625,0.0
4,15,-0.11253583431243896,0.0
4,16,-0.10846249759197235,0.0
4,17,-0.0923931896686554,0.0
4,18,-0.07681578397750854,0.0
5,0,-0.4600293040275574,-6.0
5,1,-0.468535840511322,-6.0
5,2,-0.4821769595146179,-6.0
5,3,-0.48719286918640137,-6.0
5,4,-0.49146920442581177,-6.0
5,5,-0.4899805188179016,-6.0
5,6,-0.4863937497138977,-6.0
5,7,-0.5011463761329651,-6.0
6,0,-0.5169917345046997,0.0
6,1,-0.5194363594055176,0.0
6,2,-0.5327308773994446,0.0
6,3,-0.5581479072570801,0.0
6,4,-0.561131477355957,0.0
6,5,-0.5625234842300415,0.0
6,6,-0.5654786229133606,0.0
6,7,-0.5682446360588074,0.0
6,8,-0.5693256855010986,0.0
6,9,-0.5698808431625366,0.0
6,10,-0.569905161857605,0.0
6,11,-0.568306028842926,0.0
6,12,-0.5647451877593994,0.0
6,13,-0.5652381777763367,0.0
6,14,-0.5620055794715881,0.0
6,15,-0.557742714881897,0.0
6,16,-0.5564994812011719,0.0
6,17,-0.5568662881851196,0.0
6,18,-0.5529111623764038,0.0
7,0,-0.5856411457061768,0.0
7,1,-0.5753064155578613,0.0
8,0,-0.6025254130363464,0.0
9,0,-0.6179053783416748,-5.0
9,1,-0.6274914741516113,-5.0
9,2,-0.6230908036231995,-5.0
9,3,-0.6241998076438904,-5.0
9,4,-0.625643253326416,-5.0
9,5,-0.6279396414756775,-5.0
9,6,-0.6270894408226013,-5.0
9,7,-0.6248069405555725,-5.0
9,8,-0.6228094100952148,-5.0
9,9,-0.6239042282104492,-5.0
9,10,-0.6217433214187622,-5.0
9,11,-0.6234691739082336,-5.0
10,0,-0.6471501588821411,0.0
10,1,-0.6452943086624146,0.0
10,2,-0.6427791714668274,0.0
10,3,-0.641025960445404,0.0
10,4,-0.6391659379005432,0.0
10,5,-0.6344240307807922,0.0
10,6,-0.6336654424667358,0.0
10,7,-0.6313379406929016,0.0
10,8,-0.6298426985740662,0.0
10,9,-0.6283978223800659,0.0
10,10,-0.6287281513214111,0.0
10,11,-0.6280084848403931,0.0
10,12,-0.6273865103721619,0.0
10,13,-0.6267966628074646,0.0
10,14,-0.626213014125824,0.0
10,15,-0.6256098747253418,0.0
10,16,-0.6252530217170715,0.0
10,17,-0.6249217987060547,0.0
10,18,-0.6245325803756714,0.0
11,0,-0.6759527921676636,0.0
11,1,-0.6736555099487305,0.0
11,2,-0.6698117852210999,0.0
11,3,-0.6727243661880493,0.0
11,4,-0.6738113164901733,0.0
11,5,-0.6749235391616821,0.0
11,6,-0.6758214235305786,0.0
11,7,-0.6767920851707458,0.0
11,8,-0.6765409111976624,0.0
11,9,-0.676898181438446,0.0
11,10,-0.6769815683364868,0.0
11,11,-0.6772788166999817,0.0
11,12,-0.6775236129760742,0.0
11,13,-0.6776418089866638,0.0
11,14,-0.6776173114776611,0.0
11,15,-0.6777255535125732,0.0
11,16,-0.677803635597229,0.0
11,17,-0.6780389547348022,0.0
11,18,-0.6780471205711365,0.0
12,0,-0.6826450824737549,-15.0
12,1,-0.6827085018157959,-15.0
12,2,-0.6823387145996094,-15.0
12,3,-0.6828691959381104,-15.0
12,4,-0.6815510392189026,-15.0
12,5,-0.6818907260894775,-15.0
12,6,-0.6805287599563599,-15.0
12,7,-0.6797589659690857,-15.0
12,8,-0.6803116202354431,-15.0
12,9,-0.679489016532898,-15.0
12,10,-0.6778388023376465,-15.0
12,11,-0.6758286952972412,-15.0
12,12,-0.6751981973648071,-15.0
12,13,-0.6721469759941101,-15.0
12,14,-0.670792818069458,-15.0
12,15,-0.6665982604026794,-15.0
12,16,-0.6656351685523987,-15.0
13,0,-0.7202449440956116,-3.0
13,1,-0.7211729884147644,-3.0
13,2,-0.72153240442276,-3.0
13,3,-0.7217060923576355,-3.0
13,4,-0.7217192053794861,-3.0
13,5,-0.7222222685813904,-3.0
13,6,-0.7217978239059448,-3.0
13,7,-0.7209452986717224,-3.0
14,0,-0.7238139510154724,-12.0
14,1,-0.723476231098175,-12.0
14,2,-0.7257429957389832,-12.0
14,3,-0.7248867750167847,-12.0
14,4,-0.7262547612190247,-12.0
14,5,-0.7258059978485107,-12.0
14,6,-0.7279747128486633,-12.0
14,7,-0.7302616834640503,-12.0
14,8,-0.7305731177330017,-12.0
14,9,-0.7316562533378601,-12.0
14,10,-0.7322416305541992,-12.0
14,11,-0.732736349105835,-12.0
14,12,-0.7329514622688293,-12.0
14,13,-0.7331886291503906,-12.0
14,14,-0.7328436374664307,-12.0
14,15,-0.7338106632232666,-12.0
14,16,-0.7335134148597717,-12.0
14,17,-0.7329498529434204,-12.0
14,18,-0.732963502407074,-12.0
15,0,-0.7717909216880798,0.0
15,1,-0.7656625509262085,0.0
15,2,-0.7676022052764893,0.0
16,0,-0.795967698097229,0.0
17,0,-0.8252482414245605,-2.0
17,1,-0.8263629674911499,-2.0
17,2,-0.8237354755401611,-2.0
17,3,-0.8186283111572266,-2.0
18,0,-0.8326395153999329,-1.0
18,1,-0.8523936867713928,-1.0
18,2,-0.8316875696182251,-1.0
18,3,-0.8239012956619263,-1.0
18,4,-0.8341614603996277,-1.0
18,5,-0.8331827521324158,-1.0
18,6,-0.8182193636894226,-1.0
18,7,-0.8025314807891846,-1.0
19,0,-0.7114920020103455,-2.0
19,1,-0.8557095527648926,-2.0
19,2,-0.7623057961463928,-2.0
19,3,-0.8031724095344543,-2.0
19,4,-0.7318262457847595,-2.0
19,5,-0.641991913318634,-2.0
19,6,-0.6369929909706116,-2.0
19,7,-0.6514898538589478,-2.0
19,8,-0.6144416332244873,-2.0
